Atualizado em: 2023-06-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;159;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;627;4;574;0;0;1623780;879790;172887;78567;15035;31;1166420;685790;0;3348;356500;28,79;23570
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBH;BELO HORIZONTE;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;185112;0;19711;0;1714;1;0;0;0;108;11500;2,4;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;864;87;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2;2;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;29;2;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;14;6;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;111;12;0;0;0;487344;276474;51617;25109;4402;31;19454;1136;0;3432;363500;16,54;30772
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;679;78;2508;0;583;353160;82077;37590;7684;3270;30;273372;0;63547;3240;345000;12,95;11113
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;28;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBJV;JOINVILLE;SC;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;172;2;0;0;0;0;0;0,9;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1847;127;2915;11486;0;2671700;1835400;284487;158659;24738;31;3386710;11094600;0;3348;356500;47,53;22092
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;0;0;4013;2427;349;1;2427640;855050;0;0;11500;2,3;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCX;CAXIAS DO SUL;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;0;0;148488;47007;12912;24;47013100;16197000;0;0;276000;26,78;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;0;0;105271;37644;9154;23;37653600;11083500;0;0;264500;19,93;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;1211;0;0;0;0;20102;1058;1748;2;1058410;0;0;0;23000;4,3;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1225;11;3083;1637;0;2926150;1738390;311581;155826;27094;31;8076630;4427680;0;3348;356500;50,29;19893
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;84;1;0;0;0;0;0;0,57;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;10248;2688;1260;210;84;1;0;0;0;122;15000;0,73;111
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;0;0;385641;140068;33534;23;140079000;75038900;0;0;264500;51,89;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;257;7;1735;0;0;1446340;449928;154008;40944;13392;62;757296;98064;0;6696;713000;38,36;29961
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;533;28;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;109;4;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;534;17;0;0;0;605988;139913;64511;12641;5611;31;733593;250323;0;3348;356500;17,75;7899
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;798;112;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1792;71;3162;0;0;1101490;589568;117273;52440;10199;31;1040300;0;0;3348;356500;24,32;21888
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;754;8;392;35;0;1190700;741762;126775;66433;11025;25;373968;187425;0;2700;287500;26,7;23664
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;191;1;2;14;0;1009800;428825;107514;40160;9350;22;2111820;1316650;0;2376;253000;21,08;13880
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1380;222;5263;119;0;6078070;3974120;643744;373099;54901;31;9320770;210749;0;3432;363500;85,86;37117
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;160;8;0;0;0;374976;153202;39928;14384;3472;8;37324;0;0;864;92000;7,44;6592
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;197;36;534;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;654;75;1911;4;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;97;8;195;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;418;25;1935;758;0;779868;266928;83027;25244;7221;29;957654;189738;0;3132;333500;17,76;17206
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;250344;0;26657;0;2318;1;0;0;0;108;11500;3,75;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;608;66;1162;0;0;2747520;1068480;292560;98682;25440;30;1820660;27984;0;3240;345000;44,94;19739
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;794;46;1329;2417;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;30;2;0;0;0;115344;16020;12282;1334;1068;2;0;0;0;216;23000;2,12;249
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;12295;344;14612;10462;0;12022500;6609320;1289340;558869;110004;206;7821500;5439860;0;22514;2414500;209,29;103853
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1733;35;2447;623;0;2273830;663201;242092;57649;21054;58;1143090;357555;0;6264;667000;46,66;18731
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;32;1;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1515;22;709;1091;0;3756460;2141900;399993;188458;34782;31;455532;2007260;0;3348;356500;57,62;24402
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3107;187;2210;1645;0;5705210;2074940;607499;185786;52826;61;1430630;1023610;0;6588;701500;97,49;33214
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;7988;5990;0;0;0;271377;89652;23598;27;89668000;29574400;0;0;310500;40,88;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;721;6;5536;2260;0;2831760;1026080;301530;92492;26220;30;6000010;4087700;0;3240;345000;45,15;10931
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;298;6;52;10;0;1147500;521050;122175;46735;10625;25;215900;170000;0;2700;287500;21,85;17533
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBNT;PARNAMIRIM;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;54;3;10;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3;0;146;5;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;111;1;0;0;0;181008;93018;19274;7104;1676;2;0;0;0;216;23000;2,95;153
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;119;1;0;0;0;181008;99722;19274;8280;1676;2;0;0;0;216;23000;3,08;957
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;356;34;176;707;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;94607;27848;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;213;6;71;0;0;201528;132486;21459;11703;1866;3;44162;0;0;324;34500;3,56;2772
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3487;182;2579;0;9653;3896210;2223030;427731;201197;50382;81;1604140;0;6004170;6264;687700;123,31;43249
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;87;1;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;586;36;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;439;12;1560;0;0;3833460;1286980;408177;116835;35495;31;1786200;0;0;3348;356500;55,78;16194
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70;2;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBPV;PORTO VELHO;RO;NORTE;BRASIL;AMÉRICA DO SUL;SBTE;TERESINA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;29;0;0;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;195;4;324;2;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1491;58;4120;270;0;5537590;3111170;589651;282968;51274;31;6475410;570630;0;3348;356500;82,84;26100
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;17;4;565;25;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5;0;55;0;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;354;46;1033;532;0;948024;221958;100940;20777;8778;14;647691;333564;0;1512;161000;17,55;5566
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;30;8;4978;556;0;;;;;;;;;;;;;0
BLC;TAM-TRANSPORTE AEREOS MERIDIONAIS;BRASILEIRA;2000;8;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2101;1;0;0;0;0;0;3,2;0
